"time","sunspots"
1950.08333333619,94.8
1950.16666666952,109.7
1950.25000000286,113.4
1950.33333333619,106.2
1950.41666666952,83.6
1950.50000000286,91
1950.58333333619,85.2
1950.66666666953,51.3
1950.75000000286,61.4
1950.8333333362,54.8
1950.91666666953,54.1
1951.00000000287,59.9
1951.0833333362,59.9
1951.16666666954,59.9
1951.25000000287,92.9
1951.3333333362,108.5
1951.41666666954,100.6
1951.50000000287,61.5
1951.58333333621,61
1951.66666666954,83.1
1951.75000000288,51.6
1951.83333333621,52.4
1951.91666666955,45.8
1952.00000000288,40.7
1952.08333333621,22.7
1952.16666666955,22
1952.25000000288,29.1
1952.33333333622,23.4
1952.41666666955,36.4
1952.50000000289,39.3
1952.58333333622,54.9
1952.66666666956,28.2
1952.75000000289,23.8
1952.83333333623,22.1
1952.91666666956,34.3
1953.00000000289,26.5
1953.08333333623,3.9
1953.16666666956,10
1953.2500000029,27.8
1953.33333333623,12.5
1953.41666666957,21.8
1953.5000000029,8.6
1953.58333333624,23.5
1953.66666666957,19.3
1953.75000000291,8.2
1953.83333333624,1.6
1953.91666666957,2.5
1954.00000000291,0.2
1954.08333333624,0.5
1954.16666666958,10.9
1954.25000000291,1.8
1954.33333333625,0.8
1954.41666666958,0.2
1954.50000000292,4.8
1954.58333333625,8.4
1954.66666666959,1.5
1954.75000000292,7
1954.83333333625,9.2
1954.91666666959,7.6
1955.00000000292,23.1
1955.08333333626,20.8
1955.16666666959,4.9
1955.25000000293,11.3
1955.33333333626,28.9
1955.4166666696,31.7
1955.50000000293,26.7
1955.58333333626,40.7
1955.6666666696,42.7
1955.75000000293,58.5
1955.83333333627,89.2
1955.9166666696,76.9
1956.00000000294,73.6
1956.08333333627,124
1956.16666666961,118.4
1956.25000000294,110.7
1956.33333333628,136.6
1956.41666666961,116.6
1956.50000000294,129.1
1956.58333333628,169.6
1956.66666666961,173.2
1956.75000000295,155.3
1956.83333333628,201.3
1956.91666666962,192.1
1957.00000000295,165
1957.08333333629,130.2
1957.16666666962,157.4
1957.25000000295,175.2
1957.33333333629,164.6
1957.41666666962,200.7
1957.50000000296,187.2
1957.58333333629,158
1957.66666666963,235.8
1957.75000000296,253.8
1957.8333333363,210.9
1957.91666666963,239.4
1958.00000000297,202.5
1958.0833333363,164.9
1958.16666666963,190.7
1958.25000000297,196
1958.3333333363,175.3
1958.41666666964,171.5
1958.50000000297,191.4
1958.58333333631,200.2
1958.66666666964,201.2
1958.75000000298,181.5
1958.83333333631,152.3
1958.91666666965,187.6
1959.00000000298,217.4
1959.08333333631,143.1
1959.16666666965,185.7
1959.25000000298,163.3
1959.33333333632,172
1959.41666666965,168.7
1959.50000000299,149.6
1959.58333333632,199.6
1959.66666666966,145.2
1959.75000000299,111.4
1959.83333333633,124
1959.91666666966,125
1960.00000000299,146.3
1960.08333333633,106
1960.16666666966,102.2
1960.250000003,122
1960.33333333633,119.6
1960.41666666967,110.2
1960.500000003,121.7
1960.58333333634,134.1
1960.66666666967,127.2
1960.750000003,82.8
1960.83333333634,89.6
1960.91666666967,85.6
1961.00000000301,57.9
1961.08333333634,46.1
1961.16666666968,53
1961.25000000301,61.4
1961.33333333635,51
1961.41666666968,77.4
1961.50000000302,70.2
1961.58333333635,55.9
1961.66666666968,63.6
1961.75000000302,37.7
1961.83333333635,32.6
1961.91666666969,40
1962.00000000302,38.7
1962.08333333636,50.3
1962.16666666969,45.6
1962.25000000303,46.4
1962.33333333636,43.7
1962.41666666969,42
1962.50000000303,21.8
1962.58333333636,21.8
1962.6666666697,51.3
1962.75000000303,39.5
1962.83333333637,26.9
1962.9166666697,23.2
1963.00000000304,19.8
1963.08333333637,24.4
1963.16666666971,17.1
1963.25000000304,29.3
1963.33333333637,43
1963.41666666971,35.9
1963.50000000304,19.6
1963.58333333638,33.2
1963.66666666971,38.8
1963.75000000305,35.3
1963.83333333638,23.4
1963.91666666972,14.9
1964.00000000305,15.3
1964.08333333639,17.7
1964.16666666972,16.5
1964.25000000305,8.6
1964.33333333639,9.5
1964.41666666972,9.1
1964.50000000306,3.1
1964.58333333639,9.3
1964.66666666973,4.7
1964.75000000306,6.1
1964.8333333364,7.4
1964.91666666973,15.1
1965.00000000306,17.5
1965.0833333364,14.2
1965.16666666973,11.7
1965.25000000307,6.8
1965.3333333364,24.1
1965.41666666974,15.9
1965.50000000307,11.9
1965.58333333641,8.9
1965.66666666974,16.8
1965.75000000308,20.1
1965.83333333641,15.8
1965.91666666974,17
1966.00000000308,28.2
1966.08333333641,24.4
1966.16666666975,25.3
1966.25000000308,48.7
1966.33333333642,45.3
1966.41666666975,47.7
1966.50000000309,56.7
1966.58333333642,51.2
1966.66666666976,50.2
1966.75000000309,57.2
1966.83333333642,57.2
1966.91666666976,70.4
1967.00000000309,110.9
1967.08333333643,93.6
1967.16666666976,111.8
1967.2500000031,69.5
1967.33333333643,86.5
1967.41666666977,67.3
1967.5000000031,91.5
1967.58333333643,107.2
1967.66666666977,76.8
1967.7500000031,88.2
1967.83333333644,94.3
1967.91666666977,126.4
1968.00000000311,121.8
1968.08333333644,111.9
1968.16666666978,92.2
1968.25000000311,81.2
1968.33333333645,127.2
1968.41666666978,110.3
1968.50000000311,96.1
1968.58333333645,109.3
1968.66666666978,117.2
1968.75000000312,107.7
1968.83333333645,86
1968.91666666979,109.8
1969.00000000312,104.4
1969.08333333646,120.5
1969.16666666979,135.8
1969.25000000313,106.8
1969.33333333646,120
1969.41666666979,106
1969.50000000313,96.8
1969.58333333646,98
1969.6666666698,91.3
1969.75000000313,95.7
1969.83333333647,93.5
1969.9166666698,97.9
1970.00000000314,111.5
1970.08333333647,127.8
1970.1666666698,102.9
1970.25000000314,109.5
1970.33333333647,127.5
1970.41666666981,106.8
1970.50000000314,112.5
1970.58333333648,93
1970.66666666981,99.5
1970.75000000315,86.6
1970.83333333648,95.2
1970.91666666982,83.5
1971.00000000315,91.3
1971.08333333648,79
1971.16666666982,60.7
1971.25000000315,71.8
1971.33333333649,57.5
1971.41666666982,49.8
1971.50000000316,81
1971.58333333649,61.4
1971.66666666983,50.2
1971.75000000316,51.7
1971.8333333365,63.2
1971.91666666983,82.2
1972.00000000316,61.5
1972.0833333365,88.4
1972.16666666983,80.1
1972.25000000317,63.2
1972.3333333365,80.5
1972.41666666984,88
1972.50000000317,76.5
1972.58333333651,76.8
1972.66666666984,64
1972.75000000318,61.3
1972.83333333651,41.6
1972.91666666984,45.3
1973.00000000318,43.4
1973.08333333651,42.9
1973.16666666985,46
1973.25000000318,57.7
1973.33333333652,42.4
1973.41666666985,39.5
1973.50000000319,23.1
1973.58333333652,25.6
1973.66666666985,59.3
1973.75000000319,30.7
1973.83333333652,23.9
1973.91666666986,23.3
1974.00000000319,27.6
1974.08333333653,26
1974.16666666986,21.3
1974.2500000032,40.3
1974.33333333653,39.5
1974.41666666987,36
1974.5000000032,55.8
1974.58333333653,33.6
1974.66666666987,40.2
1974.7500000032,47.1
1974.83333333654,25
1974.91666666987,20.5
1975.00000000321,18.9
1975.08333333654,11.5
1975.16666666988,11.5
1975.25000000321,5.1
1975.33333333654,9
1975.41666666988,11.4
1975.50000000321,28.2
1975.58333333655,39.7
1975.66666666988,13.9
1975.75000000322,9.1
1975.83333333655,19.4
1975.91666666989,7.8
1976.00000000322,8.1
1976.08333333656,4.3
1976.16666666989,21.9
1976.25000000322,18.8
1976.33333333656,12.4
1976.41666666989,12.2
1976.50000000323,1.9
1976.58333333656,16.4
1976.6666666699,13.5
1976.75000000323,20.6
1976.83333333657,5.2
1976.9166666699,15.3
1977.00000000324,16.4
1977.08333333657,23.1
1977.1666666699,8.7
1977.25000000324,12.9
1977.33333333657,18.6
1977.41666666991,38.5
1977.50000000324,21.4
1977.58333333658,30.1
1977.66666666991,44
1977.75000000325,43.8
1977.83333333658,29.1
1977.91666666991,43.2
1978.00000000325,51.9
1978.08333333658,93.6
1978.16666666992,76.5
1978.25000000325,99.7
1978.33333333659,82.7
1978.41666666992,95.1
1978.50000000326,70.4
1978.58333333659,58.1
1978.66666666993,138.2
1978.75000000326,125.1
1978.83333333659,97.9
1978.91666666993,122.7
1979.00000000326,166.6
1979.0833333366,137.5
1979.16666666993,138
1979.25000000327,101.5
1979.3333333366,134.4
1979.41666666994,149.5
1979.50000000327,159.4
1979.58333333661,142.2
1979.66666666994,188.4
1979.75000000327,186.2
1979.83333333661,183.3
1979.91666666994,176.3
1980.00000000328,159.6
1980.08333333661,155
1980.16666666995,126.2
1980.25000000328,164.1
1980.33333333662,179.9
1980.41666666995,157.3
1980.50000000328,136.3
1980.58333333662,135.4
1980.66666666995,155
1980.75000000329,164.7
1980.83333333662,147.9
1980.91666666996,174.4
1981.00000000329,114
1981.08333333663,141.3
1981.16666666996,135.5
1981.2500000033,156.4
1981.33333333663,127.5
1981.41666666996,90
1981.5000000033,143.8
1981.58333333663,158.7
1981.66666666997,167.3
1981.7500000033,162.4
1981.83333333664,137.5
1981.91666666997,150.1
1982.00000000331,111.2
1982.08333333664,163.6
1982.16666666998,153.8
1982.25000000331,122
1982.33333333664,82.2
1982.41666666998,110.4
1982.50000000331,106.1
1982.58333333665,107.6
1982.66666666998,118.8
1982.75000000332,94.7
1982.83333333665,98.1
1982.91666666999,127
1983.00000000332,84.3
1983.08333333665,51
1983.16666666999,66.5
1983.25000000332,80.7
1983.33333333666,99.2
1983.41666666999,91.1
1983.50000000333,82.2
1983.58333333666,71.8
1983.66666667,50.3
1983.75000000333,55.8
1983.83333333667,33.3
1983.91666667,33.4
