"year","fi","sector","geo","patent","rdexp","spil"
1989,131,15,1,104,6.28630772,10.0203074
1989,132,6,3,9,3.97874255,8.086413
1989,133,6,3,0,4.07672296,8.08471859
1989,134,5,3,25,4.64958398,10.658093
1989,135,5,3,13,5.48027496,10.6549054
1989,136,15,1,3,6.53790865,10.0134474
1989,137,15,1,51,6.78912974,10.0045703
1989,138,5,1,202,6.5083287,10.6446933
1989,139,12,3,33,6.02959296,8.32419565
1989,140,2,3,34,5.02938134,9.9384515
1989,141,15,1,9,4.29975196,10.0407169
1989,142,15,1,10,6.03683148,10.0255698
1989,143,4,3,0,5.65302531,9.33035721
1989,144,7,3,23,5.69089041,7.85803983
1989,145,5,3,3,3.29211005,10.6599167
1989,146,13,3,5,4.01877993,7.11464558
1989,147,5,1,839,8.37371147,10.553422
1989,148,10,1,0,4.11077926,9.23929225
1989,149,2,1,36,5.75666034,9.93052841
1989,150,5,3,17,3.68887945,10.6596092
1989,151,3,3,0,4.31544819,9.78350169
1989,152,2,2,109,5.864466,9.92877471
1989,153,1,3,38,4.71896664,10.2962511
1989,154,3,3,17,5.18026137,9.77768493
1989,155,5,2,17,5.01073616,10.6605478
1989,156,9,3,49,5.10740002,8.91309455
1989,157,12,3,2,4.10159623,8.40682665
1989,158,9,3,0,4.01877993,8.92774146
1989,159,7,3,46,5.23523339,7.89909033
1989,160,5,3,61,6.09113203,10.6501297
1989,161,12,3,17,5.17286306,8.380582
1989,162,5,1,153,7.19459543,10.628806
1989,163,10,3,6,3.48626607,9.24204067
1989,164,5,2,544,7.34375662,10.6236047
1989,165,12,3,19,5.40977281,8.36971008
1989,166,2,1,0,3.84960117,9.94354981
1989,167,13,3,10,3.72742812,7.12601395
1989,168,2,3,78,5.06309239,9.93819846
1989,169,3,3,29,6.5264501,9.74861796
1989,170,1,3,72,6.73111189,10.2714356
1989,171,7,3,6,3.87192855,7.94964475
1989,172,4,3,24,5.87365422,9.32409445
1989,173,5,3,24,4.28464007,10.6588442
1989,174,15,1,6,7.17178423,9.98568203
1989,175,3,3,14,5.50827391,9.773765
1989,176,4,3,73,5.59728918,9.3317273
1989,177,5,3,142,5.06309239,10.6568336
1989,178,6,3,2,4.03590097,7.11386412
1989,179,12,3,0,4.46274093,8.4009382
1989,180,3,3,78,6.56039428,9.74724047
1989,181,3,3,3,3.80423354,9.78518903
1990,1,4,3,80,6.16,9.44164536
1990,2,5,3,46,5.14,10.7057747
1990,3,2,3,42,4.1,9.97170703
1990,4,2,1,102,6.15,9.9524453
1990,5,11,4,1,4.82,8.81595376
1990,6,5,1,11,7.53,10.6669844
1990,7,1,3,55,5.88,10.2915185
1990,8,11,3,0,5.22,8.80676466
1990,9,3,3,1,5.56,9.82351695
1990,10,2,3,67,5.89,9.95752252
1990,11,4,3,11,5.73,9.45464438
1990,12,7,3,39,5.55,7.90940527
1990,13,5,3,3,5.39,10.7046701
1990,14,3,3,14,4.21,9.83390131
1990,15,3,3,6,5.99,9.815865
1990,16,5,3,33,4.4,10.707774
1990,17,12,3,1,3.97,8.45373631
1990,18,7,3,6,4.73,7.960458
1990,19,5,3,353,7.81,10.6530372
1990,20,14,3,0,4.33,9.83344334
1990,21,2,1,577,7.04,9.92015514
1990,22,4,3,52,5.39,9.46168314
1990,23,2,1,667,7.32,9.90192692
1990,24,9,3,52,4.46,8.97865153
1990,25,10,3,16,4.29,9.35077326
1990,26,15,1,46,6.61,10.1245855
1990,27,1,3,38,6.54,10.2800642
1990,28,10,3,3,3.15,9.35506357
1990,29,9,3,4,3.88,8.9833994
1990,30,13,3,5,3.81,8.12569267
1990,31,3,2,640,6.46,9.80282295
1990,32,10,3,0,5.3,9.33970073
1990,33,7,3,22,5.21,7.93561369
1990,34,15,3,0,6.64,10.1239365
1990,35,6,3,35,4.41,8.11451368
1990,36,5,3,0,4.71,10.7071184
1990,37,8,3,0,4.65,7.8421437
1990,38,6,3,5,3.48,8.12941017
1990,39,3,3,2,4.68,9.83172992
1990,40,10,3,9,4.45,9.34967797
1990,41,15,1,25,8.41,9.96159165
1990,42,10,3,10,4.4,9.35003198
1990,43,3,3,9,4.78,9.83113481
1990,44,10,3,52,5.4,9.33782156
1990,45,3,3,137,7.21,9.76235656
1990,46,2,3,207,6.86,9.92915375
1990,47,9,3,0,3.77,8.98401159
1990,48,2,3,428,7.09,9.91723678
1990,49,9,3,533,7.02,8.83926332
1990,50,10,3,70,4.68,9.34776971
1990,51,7,1,36,6.33,7.78992985
1990,52,2,1,89,4.68,9.96948685
1990,53,5,3,19,5.28,10.705218
1990,54,2,3,40,4,9.97196582
1990,55,7,3,137,6.28,7.80260796
1990,56,15,1,76,6.46,10.1288784
1990,57,2,3,29,4.89,9.96831296
1990,58,15,3,103,8.7,9.88791281
1990,59,3,2,458,7.55,9.73081632
1990,60,1,3,3,5.69,10.2936746
1990,61,15,3,123,8.41,9.96257322
1990,62,9,3,7,4.46,8.97859884
1990,63,11,3,16,4.38,8.8223841
1990,64,2,3,41,4.15,9.97156465
1990,65,2,3,88,4.82,9.9687411
1990,66,1,3,10,4.59,10.3003245
1990,67,5,3,24,5.12,10.7058427
1990,68,7,3,32,4.56,7.96682209
1990,69,5,3,7,4.8,10.7068704
1990,70,9,3,0,3.95,8.98292469
1990,71,2,1,246,5.32,9.96490405
1990,72,2,3,39,4.35,9.9708932
1990,73,3,3,235,7.04,9.77434376
1990,74,5,2,470,8.07,10.6358114
1990,75,2,1,470,7.3,9.90332827
1990,76,15,2,39,7.1,10.1059287
1990,77,3,3,79,5.45,9.82495393
1990,78,2,1,109,5.18,9.96619415
1990,79,3,3,900,8.32,9.58903533
1990,80,2,1,215,5.68,9.96084084
1990,81,10,3,6,4.67,9.34779682
1990,82,5,3,1,6.07,10.6998739
1990,83,3,3,4,4.53,9.83255319
1990,84,6,3,6,3.88,8.12470682
1990,85,4,3,27,6.55,9.42380491
1990,86,9,3,0,3.97,8.9828449
1990,87,6,3,2,3.47,8.12948428
1990,88,13,3,20,4.73,7.09266797
1990,89,4,3,47,6.38,9.43236265
1990,90,5,3,0,4.94,10.7064754
1990,91,1,3,2,5.94,10.2908451
1990,92,14,3,2,4.53,9.83253387
1990,93,2,3,19,4.13,9.97160524
1990,94,4,3,15,5.7,9.45534506
1990,95,1,3,1,5.18,10.2976436
1990,96,5,2,1,7.72,10.65819
1990,97,12,3,1,3.59,8.45729156
1990,98,15,2,67,6.23,10.1341548
1990,99,1,3,3,6.19,10.2870639
1990,100,13,3,36,3.34,7.16110815
1990,101,4,3,19,4.22,9.47328496
1990,102,4,3,147,6.57,9.42237905
1990,103,9,3,15,3.94,8.98304591
1990,104,12,3,313,6.58,8.29972444
1990,105,7,3,99,5.44,7.91883433
1990,106,2,3,85,6.24,9.95022461
1990,107,2,1,3,5.78,9.95934155
1990,108,2,3,13,3.69,9.9726523
1990,109,5,3,257,6.76,10.6901715
1990,110,2,3,14,3.56,9.97287502
1990,111,5,3,72,5.35,10.7048766
1990,112,1,3,2,4.25,10.3012639
1990,113,3,3,54,6.04,9.81476642
1990,114,5,2,260,8.21,10.6234906
1990,115,15,2,111,7.26,10.0968753
1990,116,1,3,0,4.88,10.2992118
1990,117,2,3,23,4.02,9.97192901
1990,118,9,2,33,4.84,8.97354591
1990,119,1,3,0,3.59,10.3023965
1990,120,8,3,3,3.66,7.86757986
1990,121,6,3,0,4.44,8.11386846
1990,122,9,3,11,3.97,8.98280255
1990,123,4,3,76,6.29,9.43653111
1990,124,5,3,25,7.74,10.656802
1990,125,7,1,279,4.66,7.96303509
1990,126,4,3,3,4.11,9.47385598
1990,127,3,3,53,4.52,9.83257787
1990,128,9,3,24,4.78,8.97444943
1990,129,8,3,44,5.21,7.81079043
1990,130,6,3,123,6.37,7.95230063
1990,131,15,1,91,6.57,10.125801
1990,132,6,3,0,3.59,8.12821582
1990,133,6,3,0,4.02,8.12254152
1990,134,5,3,12,4.64,10.7072886
1990,135,5,3,24,5.41,10.7045683
1990,136,15,1,6,6.54,10.1266153
1990,137,15,1,36,6.78,10.1191843
1990,138,5,1,212,6.7,10.6912603
1990,139,12,3,33,6.01,8.37492936
1990,140,2,3,43,5,9.9675539
1990,141,15,1,28,4.62,10.1500871
1990,142,15,1,3,5.69,10.1424852
1990,143,4,3,0,5.76,9.45383526
1990,144,7,3,41,5.75,7.88824174
1990,145,5,3,4,3.5,10.7088502
1990,146,13,3,8,4.02,7.13954218
1990,147,5,1,922,8.21,10.6241822
1990,148,10,1,0,4.16,9.35150562
1990,149,2,1,43,5.8,9.95898742
1990,150,5,3,10,3.84,10.7085557
1990,151,3,3,3,4.41,9.83309214
1990,152,2,2,138,5.87,9.9579435
1990,153,1,3,38,4.65,10.3001118
1990,154,3,3,14,5.36,9.82606499
1990,155,5,2,29,5.08,10.7059811
1990,156,9,3,63,5.09,8.96899045
1990,157,12,3,7,3.7,8.45635969
1990,158,9,3,0,4.02,8.98245507
1990,159,7,3,51,5.24,7.93383465
1990,160,5,3,109,6.11,10.6994768
1990,161,12,3,12,5.12,8.4289932
1990,162,5,1,145,7.29,10.67642
1990,163,10,3,1,3.51,9.35417122
1990,164,5,2,621,7.45,10.6703804
1990,165,12,3,21,5.56,8.40884652
1990,166,2,1,2,3.98,9.97201014
1990,167,13,3,11,3.78,7.1490237
1990,168,2,3,65,4.88,9.96836611
1990,169,3,3,33,6.44,9.80348212
1990,170,1,3,79,6.76,10.2743427
1990,171,7,3,7,3.86,7.98320795
1990,172,4,3,38,5.88,9.45075704
1990,173,5,3,17,4.17,10.7081467
1990,174,15,1,9,7.22,10.0991535
1990,175,3,3,6,5.29,9.8268773
1990,176,4,3,53,5.76,9.45399365
1990,177,5,3,165,5.12,10.7058605
1990,178,6,3,2,3.87,7.14546979
1990,179,12,3,3,4.32,8.44893433
1990,180,3,3,96,6.57,9.79881062
1990,181,3,3,4,3.84,9.83499735
1991,1,4,3,55,6.28743542,9.53543577
1991,2,5,3,67,5.1507364,10.7555668
1991,3,2,3,55,4.17270957,9.96069675
1991,4,2,1,83,6.12753796,9.94194503
1991,5,11,4,0,4.8666215,8.9090393
1991,6,5,1,4,7.6969469,10.7113302
1991,7,1,3,7,5.72849477,10.2908301
1991,8,11,3,0,5.31472758,8.88117509
1991,9,3,3,0,5.53029987,9.84599003
1991,10,2,3,96,5.98417411,9.94488583
1991,11,4,3,11,5.85064272,9.54909155
1991,12,7,3,39,5.58478805,7.96242533
1991,13,5,3,2,5.36542522,10.7546851
1991,14,3,3,13,4.27433177,9.85549785
1991,15,3,3,1,6.15388258,9.83436057
1991,16,5,3,42,4.41750751,10.7574773
1991,17,12,3,1,3.8038786,8.54981102
1991,18,7,3,12,4.65322985,8.01712556
1991,19,5,3,310,7.82935875,10.7043578
1991,20,14,3,0,4.36657289,9.85513367
1991,21,2,1,425,6.99325086,9.91111739
1991,22,4,3,56,5.45212209,9.55719754
1991,23,2,1,355,7.37003253,9.88607441
1991,24,9,3,34,4.51308322,9.01932354
1991,25,10,3,23,4.28883286,9.33524782
1991,26,15,1,33,6.66920713,10.0894552
1991,27,1,3,18,7.04199264,10.2620378
1991,28,10,3,13,3.13910212,9.33963327
1991,29,9,3,10,3.74650857,9.02521688
1991,30,13,3,2,3.81638993,8.21413276
1991,31,3,2,851,6.55407978,9.82187619
1991,32,10,3,0,5.39149746,9.32222027
1991,33,7,3,24,5.30715632,7.98466574
1991,34,15,3,0,6.64740674,10.0901602
1991,35,6,3,35,4.5236467,8.20139723
1991,36,5,3,4,4.3542016,10.7575855
1991,37,8,3,0,4.65860002,7.84512296
1991,38,6,3,8,3.52927603,8.21719908
1991,39,3,3,2,4.73658069,9.85328107
1991,40,10,3,7,4.378793,9.33464215
1991,41,15,1,7,8.39744037,9.92523618
1991,42,10,3,2,4.36040638,9.33477044
1991,43,3,3,1,4.41066821,9.85494729
1991,44,10,3,55,5.41798187,9.32169331
1991,45,3,3,107,7.19386226,9.78714862
1991,46,2,3,128,6.84100824,9.9187212
1991,47,9,3,2,3.94144859,9.02411878
1991,48,2,3,367,6.9542753,9.91318132
1991,49,9,3,555,7.09490776,8.87438896
1991,50,10,3,84,4.60597696,9.33284438
1991,51,7,1,36,6.45500356,7.82464405
1991,52,2,1,74,4.74420687,9.96375621
1991,53,5,3,8,5.25754582,10.7551519
1991,54,2,3,22,4.02125013,9.96112732
1991,55,7,3,121,6.30631653,7.85916174
1991,56,15,1,45,6.62956823,10.0907254
1991,57,2,3,25,4.68800282,9.95862899
1991,58,15,3,114,8.43794382,9.91622547
1991,59,3,2,462,7.61176942,9.74758502
1991,60,1,3,1,4.87329173,10.2968117
1991,61,15,3,99,8.46626515,9.90965351
1991,62,9,3,8,4.35004359,9.02098303
1991,63,11,3,39,4.47612543,8.89708835
1991,64,2,3,31,4.13855066,9.96079965
1991,65,2,3,74,4.79899381,9.9580254
1991,66,1,3,4,4.62988248,10.2977644
1991,67,5,3,19,5.03271947,10.7559764
1991,68,7,3,29,4.54786933,8.02057961
1991,69,5,3,9,4.69171064,10.7569205
1991,70,9,3,0,4.15514325,9.02263978
1991,71,2,1,104,5.3527989,9.95376416
1991,72,2,3,40,4.24120481,9.9604795
1991,73,3,3,242,7.0739398,9.79556338
1991,74,5,2,383,8.16321771,10.7592401
1991,75,2,1,424,7.32305317,9.88977472
1991,76,15,2,58,7.1178278,10.070766
1991,77,3,3,70,5.49180849,9.84649428
1991,78,2,1,52,5.33768526,9.95391478
1991,79,3,3,925,8.30308857,9.62234304
1991,80,2,1,197,5.6314993,9.95053128
1991,81,10,3,6,4.60436276,9.33285866
1991,82,5,3,0,6.21226476,10.7485843
1991,83,3,3,2,4.68651583,9.85357381
1991,84,6,3,4,3.9160504,8.21284241
1991,85,4,3,29,6.67324797,9.51697462
1991,86,9,3,0,3.71752103,9.02536256
1991,87,6,3,1,3.33243508,8.21884261
1991,88,13,3,42,4.78829852,7.11464294
1991,89,4,3,62,6.42805181,9.52955253
1991,90,5,3,0,4.9291118,10.756298
1991,91,1,3,2,5.73633795,10.2907479
1991,92,14,3,1,4.65706862,9.85373924
1991,93,2,3,15,4.16772203,9.960712
1991,94,4,3,7,5.75950501,9.55124619
1991,95,1,3,2,5.00063116,10.2962124
1991,96,5,2,3,7.800383,10.7059678
1991,97,12,3,1,3.65689641,8.55099775
1991,98,15,2,63,6.50392999,10.094425
1991,99,1,3,1,5.89494298,10.288938
1991,100,13,3,22,3.43635364,7.18452893
1991,101,4,3,21,4.27993402,9.56851564
1991,102,4,3,178,6.68117565,9.51651122
1991,103,9,3,12,3.84613841,9.02468256
1991,104,12,3,221,6.60352597,8.40580596
1991,105,7,3,61,5.54143761,7.96635328
1991,106,2,3,67,6.22664194,9.93964511
1991,107,2,1,2,5.72389837,9.94924175
1991,108,2,3,10,3.85643009,9.96152723
1991,109,5,3,157,6.76948536,10.7405625
1991,110,2,3,15,3.64431763,9.96195363
1991,111,5,3,75,5.07698815,10.7558284
1991,112,1,3,0,4.25160352,10.298852
1991,113,3,3,86,6.08184595,9.85925894
1991,114,5,2,415,8.30732018,10.7592401
1991,115,15,2,33,7.30955516,10.0596757
1991,116,1,3,0,4.4077227,10.2984525
1991,117,2,3,19,3.49926746,9.96219721
1991,118,9,2,16,4.92997119,9.01359699
1991,119,1,3,0,3.49437748,10.3001068
1991,120,8,3,16,3.54689551,7.87246829
1991,121,6,3,1,4.38081525,8.20475631
1991,122,9,3,10,3.97383384,9.02391457
1991,123,4,3,60,6.41479442,9.53014476
1991,124,5,3,26,7.59116552,10.7162443
1991,125,7,1,240,4.56481889,8.02004899
1991,126,4,3,7,4.146243,9.56914726
1991,127,3,3,13,4.52189385,9.85443882
1991,128,9,3,16,4.82134845,9.01532949
1991,129,8,3,41,5.18113948,7.81635834
1991,130,6,3,70,6.45265219,8.04039199
1991,131,15,1,80,6.66446189,10.08961
1991,132,6,3,2,3.57668007,8.21675208
1991,133,6,3,2,4.08434042,8.21034446
1991,134,5,3,33,4.72876537,10.7568328
1991,135,5,3,38,5.41511346,10.7544525
1991,136,15,1,5,6.55368216,10.0930169
1991,137,15,1,63,6.76820235,10.0860461
1991,138,5,1,185,6.75280546,10.7408743
1991,139,12,3,40,5.98478368,8.47914162
1991,140,2,3,70,4.99518155,9.95677888
1991,141,15,1,27,4.46719175,10.118128
1991,142,15,1,8,5.70096784,10.109537
1991,143,4,3,1,5.83989997,9.5493561
1991,144,7,3,34,5.79499986,7.94048392
1991,145,5,3,10,3.68158902,10.758396
1991,146,13,3,2,3.95080903,7.16855205
1991,147,5,1,835,8.33493922,10.6665325
1991,148,10,1,0,4.09824387,9.33636339
1991,149,2,1,41,5.77677763,9.94844751
1991,150,5,3,15,3.96793262,10.7592401
1991,151,3,3,4,4.5631368,9.85423535
1991,152,2,2,119,5.92363519,9.94600423
1991,153,1,3,29,4.60031581,10.297865
1991,154,3,3,11,5.37144481,9.84795004
1991,155,5,2,19,5.11412471,10.7556991
1991,156,9,3,45,4.93551276,9.01350337
1991,157,12,3,11,3.71555832,8.55054508
1991,158,9,3,0,3.91282978,9.02429378
1991,159,7,3,40,5.30715632,7.98466574
1991,160,5,3,132,6.05289595,10.7501612
1991,161,12,3,29,5.04319077,8.52826949
1991,162,5,1,148,7.30862778,10.7269997
1991,163,10,3,5,3.49682546,9.33876056
1991,164,5,2,779,7.48189801,10.7207815
1991,165,12,3,20,5.63213417,8.5033773
1991,166,2,1,0,4.04504825,9.96106392
1991,167,13,3,7,3.70766873,7.17715824
1991,168,2,3,8,4.8419412,9.95777316
1991,169,3,3,20,6.24559985,9.831936
1991,170,1,3,49,6.82447894,10.2698177
1991,171,7,3,2,3.92883012,8.03480084
1991,172,4,3,40,5.98234317,9.54559981
1991,173,5,3,12,4.20934371,10.7578088
1991,174,15,1,18,7.2623414,10.0626192
1991,175,3,3,14,5.23930565,9.84935682
1991,176,4,3,87,5.83354028,9.54951135
1991,177,5,3,124,5.12802965,10.7556494
1991,178,6,3,0,3.81638993,7.17357617
1991,179,12,3,5,4.28550507,8.54442186
1991,180,3,3,175,6.57691686,9.82099593
1991,181,3,3,4,3.77652958,9.85697439
